A,B
0.5,0.21213203435596426
0.5577889447236181,0.22405580783618537
0.6155778894472361,0.23537631582266563
0.6733668341708543,0.24617679637889692
0.7311557788944724,0.2565229426396448
0.7889447236180904,0.2664676812028583
0.8467336683417085,0.27605439708643253
0.9045226130653267,0.28531918122670863
0.9623115577889447,0.29429243993178794
1.020100502512563,0.30300007463056944
1.0778894472361809,0.31146436433604446
1.135678391959799,0.31970463755845313
1.193467336683417,0.32773779199461806
1.2512562814070352,0.3355787021350329
1.3090452261306533,0.3432405429895466
1.3668341708542713,0.35073505011173944
1.4246231155778895,0.35807273060372813
1.4824120603015076,0.3652630359441476
1.5402010050251256,0.3723145047567463
1.5979899497487438,0.3792348816728057
1.6557788944723617,0.38603121700519577
1.7135678391959799,0.39270995088950594
1.771356783919598,0.39927698475214396
1.829145728643216,0.40573774236308047
1.8869346733668342,0.4120972222704432
1.9447236180904524,0.4183600430587758
2.0025125628140703,0.4245304825960868
2.0603015075376883,0.43061251221764557
2.1180904522613067,0.4366098266227154
2.1758793969849246,0.44252587012359307
2.2336683417085426,0.448363859776598
2.291457286432161,0.45412680583609516
2.349246231155779,0.45981752990074237
2.407035175879397,0.46543868106244213
2.4648241206030153,0.4709927503202903
2.522613065326633,0.4764820834820518
2.580402010050251,0.48190889274272847
2.6381909547738696,0.4872752671023312
2.6959798994974875,0.4925831817619983
2.7537688442211055,0.49783450661831335
2.8115577889447234,0.503031013959403
2.869346733668342,0.5081743854526227
2.9271356783919598,0.5132662185019352
2.9849246231155777,0.5183080320431104
3.042713567839196,0.5233012718363368
3.100502512562814,0.5282473153085147
3.158291457286432,0.5331474759911922
3.2160804020100504,0.5380030075946644
3.2738693467336684,0.5428151077540401
3.3316582914572863,0.5475849214789937
3.3894472361809047,0.5523135443353543
3.4472361809045227,0.557002025383577
3.5050251256281406,0.5616513698964266
3.562814070351759,0.5662625418758143
3.620603015075377,0.5708364663866385
3.678391959798995,0.5753740317236341
3.736180904522613,0.5798760914256037
3.7939698492462313,0.5843434661499697
3.851758793969849,0.5887769454193043
3.909547738693467,0.5931772892503657
3.9673366834170856,0.5975452296751583
4.025125628140704,0.6018814721626372
4.082914572864322,0.6061866969488765
4.14070351758794,0.6104615602828033
4.198492462311558,0.6147066955939557
4.256281407035176,0.618922714588151
4.314070351758794,0.6231102082764263
4.371859296482412,0.6272697479421568
4.4296482412060305,0.6314018860508279
4.4874371859296485,0.635507157106565
4.545226130653266,0.6395860784591813
4.603015075376884,0.6436391510651909
4.660804020100502,0.647666860205959
4.71859296482412,0.6516696761659013
4.776381909547739,0.6556480548734179
4.834170854271357,0.6596024385070315
4.891959798994975,0.663533256069014
4.949748743718593,0.6674409239286077
5.007537688442211,0.6713258463367837
5.065326633165829,0.6751884159143465
5.123115577889447,0.6790290141150451
5.180904522613066,0.682848011665243
5.238693467336684,0.6866457689815771
5.296482412060302,0.6904226365679409
5.3542713567839195,0.694178955393026
5.4120603015075375,0.6979150572495756
5.469849246231155,0.7016312650964208
5.527638190954774,0.7053278933842966
5.585427135678392,0.709005248366368
5.64321608040201,0.7126636283943364
5.701005025125628,0.7163033242009328
5.758793969849246,0.7199246191695573
5.816582914572864,0.7235277895917736
5.874371859296482,0.7271131049133164
5.932160804020101,0.7306808279692365
5.989949748743719,0.7342312152087616
6.047738693467337,0.7377645169104164
6.105527638190955,0.7412809773879173
6.163316582914573,0.7447808351873131
6.221105527638191,0.7482643232758308
6.278894472361809,0.7517316692228436
6.336683417085427,0.7551830953733595
6.394472361809045,0.7586188190144073
6.452261306532663,0.7620390525346714
6.510050251256281,0.7654440035777047
6.567839195979899,0.7688338751890365
6.625628140703518,0.7722088659574665
6.683417085427136,0.7755691701508268
6.741206030150754,0.7789149778464707
6.798994974874372,0.782246475056739
6.85678391959799,0.7855638438496384
6.914572864321608,0.7888672624649502
6.972361809045226,0.7921569054259834
7.030150753768845,0.7954329436471662
