A,B
-3.0,1.0621941107358905
-2.994699469946995,1.0605431416121593
-2.9893989398939893,1.0588956638575313
-2.984098409840984,1.0572516688960505
-2.9787978797879786,1.0556111481739554
-2.9734973497349735,1.0539740931596218
-2.9681968196819684,1.0523404953435043
-2.962896289628963,1.0507103462380774
-2.9575957595759577,1.049083637377779
-2.952295229522952,1.0474603603189516
-2.946994699469947,1.0458405066397851
-2.941694169416942,1.0442240679402595
-2.9363936393639363,1.042611035842087
-2.931093109310931,1.0410014019886555
-2.9257925792579256,1.0393951580449716
-2.9204920492049204,1.0377922956976027
-2.9151915191519153,1.036192806654622
-2.9098909890989098,1.0345966826455508
-2.9045904590459046,1.0330039154213027
-2.8992899289928995,1.031414496754126
-2.893989398939894,1.0298284184375501
-2.888688868886889,1.0282456722863274
-2.8833883388338832,1.026666250136378
-2.878087808780878,1.0250901438447342
-2.872787278727873,1.0235173452894861
-2.8674867486748674,1.0219478463697242
-2.8621862186218623,1.0203816390054858
-2.8568856885688567,1.0188187151376988
-2.8515851585158516,1.0172590667281276
-2.8462846284628465,1.0157026857593179
-2.840984098409841,1.0141495642345426
-2.8356835683568358,1.0125996941777464
-2.83038303830383,1.0110530676334928
-2.825082508250825,1.0095096766669078
-2.81978197819782,1.0079695133636282
-2.8144814481448144,1.0064325698297465
-2.8091809180918093,1.004898838191757
-2.8038803880388037,1.003368310596502
-2.7985798579857986,1.0018409792111198
-2.7932793279327934,1.0003168362229895
-2.787978797879788,0.9987958738396787
-2.7826782678267827,0.9972780842888905
-2.777377737773777,0.9957634598184104
-2.772077207720772,0.9942519926960535
-2.766776677667767,0.9927436752096118
-2.7614761476147613,0.9912384996668016
-2.756175617561756,0.9897364583952117
-2.750875087508751,0.9882375437422508
-2.7455745574557455,0.9867417480750947
-2.7402740274027404,0.985249063780636
-2.734973497349735,0.9837594832654306
-2.7296729672967297,0.9822729989556473
-2.7243724372437246,0.980789603297015
-2.719071907190719,0.9793092887547725
-2.713771377137714,0.977832047813617
-2.7084708470847083,0.9763578729776521
-2.703170317031703,0.9748867567703373
-2.697869786978698,0.9734186917344381
-2.6925692569256925,0.9719536704319734
-2.6872687268726874,0.9704916854441668
-2.681968196819682,0.9690327293713945
-2.6766676667666767,0.967576794833136
-2.6713671367136715,0.9661238744679239
-2.666066606660666,0.964673960933293
-2.660766076607661,0.9632270469057317
-2.6554655465546553,0.9617831250806306
-2.65016501650165,0.9603421881722338
-2.644864486448645,0.9589042289135897
-2.6395639563956395,0.9574692400565008
-2.6342634263426343,0.9560372143714748
-2.6289628962896288,0.9546081446476754
-2.6236623662366236,0.953182023692873
-2.6183618361836185,0.9517588443333966
-2.613061306130613,0.9503385994140842
-2.607760776077608,0.9489212817982342
-2.6024602460246022,0.9475068843675584
-2.597159715971597,0.9460954000221304
-2.591859185918592,0.9446868216803419
-2.5865586558655864,0.9432811422788501
-2.5812581258125813,0.9418783547725322
-2.575957595759576,0.9404784521344376
-2.5706570657065706,0.9390814273557389
-2.5653565356535655,0.9376872734456854
-2.56005600560056,0.9362959834315547
-2.5547554755475548,0.9349075503586066
-2.5494549454945497,0.9335219672900346
-2.544154415441544,0.9321392273069189
-2.538853885388539,0.9307593235081808
-2.5335533553355334,0.9293822490105341
-2.5282528252825283,0.928007996948439
-2.522952295229523,0.9266365604740565
-2.5176517651765176,0.9252679327571998
-2.5123512351235124,0.9239021069852902
-2.507050705070507,0.9225390763633091
-2.5017501750175017,0.9211788341137528
-2.4964496449644966,0.9198213734765863
-2.491149114911491,0.9184666877091973
-2.485848584858486,0.9171147700863506
-2.4805480548054804,0.9157656139001423
-2.4752475247524752,0.9144192124599545
-2.46994699469947,0.9130755590924097
-2.4646464646464645,0.9117346471413255
-2.4593459345934594,0.9103964699676699
-2.454045404540454,0.9090610209495152
-2.4487448744874487,0.9077282934819948
-2.4434443444344436,0.9063982809772564
-2.438143814381438,0.905070976864419
-2.432843284328433,0.9037463745895269
-2.4275427542754278,0.9024244676155069
-2.422242224222422,0.9011052494221223
-2.416941694169417,0.8997887135059299
-2.4116411641164115,0.8984748533802354
-2.4063406340634064,0.897163662575049
-2.4010401040104012,0.8958551346370428
-2.3957395739573957,0.8945492631295053
-2.3904390439043905,0.8932460416322998
-2.385138513851385,0.8919454637418192
-2.37983798379838,0.890647523070943
-2.3745374537453747,0.8893522132489946
-2.369236923692369,0.8880595279216978
-2.363936393639364,0.8867694607511337
-2.3586358635863585,0.8854820054156973
-2.3533353335333533,0.8841971556100556
-2.348034803480348,0.8829149050451044
-2.3427342734273426,0.8816352474479251
-2.3374337433743375,0.8803581765617435
-2.332133213321332,0.8790836861458864
-2.326832683268327,0.8778117699757398
-2.3215321532153217,0.8765424218427064
-2.316231623162316,0.8752756355541638
-2.310931093109311,0.8740114049334227
-2.3056305630563054,0.8727497238196846
-2.3003300330033003,0.8714905860680006
-2.295029502950295,0.8702339855492294
-2.2897289728972896,0.868979916149996
-2.2844284428442845,0.8677283717726507
-2.279127912791279,0.8664793463352269
-2.273827382738274,0.8652328337714005
-2.2685268526852687,0.8639888280304491
-2.263226322632263,0.8627473230772104
-2.257925792579258,0.861508312892042
-2.252625262526253,0.8602717914707803
-2.2473247324732473,0.8590377528246995
-2.242024202420242,0.8578061909804726
-2.2367236723672366,0.8565770999801288
-2.2314231423142314,0.8553504738810147
-2.2261226122612263,0.8541263067557541
-2.2208220822082207,0.8529045926922065
-2.2155215521552156,0.8516853257934298
-2.21022102210221,0.8504685001776371
-2.204920492049205,0.8492541099781594
-2.1996199619962,0.8480421493434052
-2.1943194319431942,0.8468326124368204
-2.189018901890189,0.8456254934368492
-2.1837183718371835,0.8444207865368958
-2.1784178417841784,0.8432184859452831
-2.1731173117311733,0.8420185858852149
-2.1678167816781677,0.8408210805947371
-2.1625162516251626,0.8396259643266979
-2.157215721572157,0.8384332313487087
-2.151915191519152,0.8372428759431069
-2.1466146614661468,0.8360548924069158
-2.141314131413141,0.8348692750518069
-2.136013601360136,0.8336860182040606
-2.1307130713071305,0.8325051162045292
-2.1254125412541254,0.8313265634085973
-2.1201120112011203,0.8301503541861446
-2.1148114811481147,0.8289764829215074
-2.1095109510951096,0.8278049440134407
-2.1042104210421044,0.8266357318750808
-2.098909890989099,0.8254688409339069
-2.0936093609360937,0.8243042656317046
-2.088308830883088,0.8231420004245262
-2.083008300830083,0.8219820397826563
-2.077707770777078,0.8208243781905716
-2.0724072407240723,0.8196690101469055
-2.067106710671067,0.8185159301644107
-2.0618061806180616,0.817365132769921
-2.0565056505650565,0.8162166125043158
-2.0512051205120514,0.8150703639224824
-2.045904590459046,0.8139263815932798
-2.0406040604060407,0.8127846600995018
-2.035303530353035,0.8116451940378402
-2.03000300030003,0.8105079780188484
-2.024702470247025,0.8093730066669058
-2.0194019401940193,0.8082402746201807
-2.014101410141014,0.8071097765305943
-2.0088008800880086,0.8059815070637848
-2.0035003500350035,0.8048554608990712
-1.9981998199819981,0.8037316327294184
-1.9928992899289928,0.802610017261399
-1.9875987598759877,0.801490609215161
-1.9822982298229823,0.8003734033243894
-1.976997699769977,0.7992583943362715
-1.9716971697169716,0.7981455770114627
-1.9663966396639665,0.7970349461240491
-1.9610961096109611,0.795926496461514
-1.9557955795579558,0.7948202228247023
-1.9504950495049505,0.7937161200277847
-1.945194519451945,0.7926141828982236
-1.93989398939894,0.7915144062767385
-1.9345934593459346,0.7904167850172699
-1.9292929292929293,0.7893213139869462
-1.923992399239924,0.788227988066048
-1.9186918691869186,0.7871368021479743
-1.9133913391339135,0.7860477511392077
-1.9080908090809081,0.7849608299592802
-1.9027902790279028,0.7838760335407389
-1.8974897489748974,0.7827933568291124
-1.8921892189218923,0.781712794782876
-1.886888688868887,0.7806343423734183
-1.8815881588158816,0.7795579945850073
-1.8762876287628762,0.778483746414756
-1.870987098709871,0.7774115928725895
-1.8656865686568658,0.7763415289812117
-1.8603860386038604,0.7752735497760705
-1.855085508550855,0.7742076503053255
-1.8497849784978497,0.7731438256298142
-1.8444844484448444,0.7720820708230192
-1.8391839183918393,0.771022380971034
-1.833883388338834,0.7699647511725317
-1.8285828582858286,0.7689091765387305
-1.8232823282328232,0.7678556521933612
-1.817981798179818,0.7668041732726348
-1.8126812681268127,0.7657547349252096
-1.8073807380738074,0.7647073323121584
-1.802080208020802,0.7636619606069359
-1.7967796779677967,0.762618614995347
-1.7914791479147916,0.7615772906755133
-1.7861786178617862,0.7605379828578414
-1.7808780878087809,0.7595006867649912
-1.7755775577557755,0.7584653976318427
-1.7702770277027702,0.7574321107054651
-1.764976497649765,0.7564008212450841
-1.7596759675967597,0.75537152452205
-1.7543754375437544,0.7543442158198065
-1.749074907490749,0.7533188904338589
-1.7437743774377439,0.7522955436717416
-1.7384738473847385,0.751274170852988
-1.7331733173317332,0.750254767309098
-1.7278727872787278,0.7492373283835071
-1.7225722572257225,0.748221849431555
-1.7172717271727174,0.7472083258204543
-1.711971197119712,0.7461967529292598
-1.7066706670667067,0.7451871261488369
-1.7013701370137013,0.7441794408818312
-1.696069606960696,0.7431736925426372
-1.6907690769076908,0.7421698765573679
-1.6854685468546855,0.7411679883638238
-1.6801680168016802,0.7401680234114622
-1.6748674867486748,0.7391699771613675
-1.6695669566956695,0.7381738450862192
-1.6642664266426643,0.7371796226702634
-1.658965896589659,0.7361873054092807
-1.6536653665366536,0.7351968888105572
-1.6483648364836483,0.7342083683928541
-1.6430643064306432,0.7332217396863774
-1.6377637763776378,0.7322369982327478
-1.6324632463246325,0.7312541395849714
-1.6271627162716271,0.7302731593074097
-1.6218621862186218,0.7292940529757488
-1.6165616561656166,0.7283168161769715
-1.6112611261126113,0.7273414445093269
-1.605960596059606,0.7263679335823001
-1.6006600660066006,0.725396279016584
-1.5953595359535953,0.7244264764440494
-1.5900590059005901,0.723458521507716
-1.5847584758475848,0.7224924098617224
-1.5794579457945794,0.7215281371712983
-1.574157415741574,0.7205656991127339
-1.568856885688569,0.7196050913733527
-1.5635563556355636,0.718646309651481
-1.5582558255825583,0.7176893496564201
-1.552955295529553,0.716734207108417
