A,B
-10.0,4.5399929762484854e-5
-9.959919839679358,4.918114098394247e-5
-9.919839679358718,5.326016250505723e-5
-9.879759519038076,5.765896503256588e-5
-9.839679358717435,6.24010167758423e-5
-9.799599198396793,6.751137573202687e-5
-9.759519038076153,7.301678691903755e-5
-9.719438877755511,7.894578476834828e-5
-9.67935871743487,8.532880089473773e-5
-9.639278557114228,9.219827746538945e-5
-9.599198396793588,9.958878639571395e-5
-9.559118236472946,0.00010753715460406761
-9.519038076152304,0.0001160825955621016
-9.478957915831664,0.00012526684738178173
-9.438877755511022,0.00013513431768411867
-9.39879759519038,0.0001457322354982988
-9.358717434869739,0.00015711081044322947
-9.318637274549099,0.000169323399446361
-9.278557114228457,0.00018242668125709549
-9.238476953907815,0.00019648083901401076
-9.198396793587174,0.00021154975112653174
-9.158316633266534,0.00022770119073246925
-9.118236472945892,0.0002450070339930226
-9.07815631262525,0.0002635434774863203
-9.03807615230461,0.0002833912649593244
-8.997995991983968,0.0003046359236958875
-8.957915831663327,0.00032736801075584064
-8.917835671342685,0.00035168336933625346
-8.877755511022045,0.0003776833955012317
-8.837675350701403,0.00040547531552090094
-8.797595190380761,0.0004351724740533785
-8.75751503006012,0.0004668946333956295
-8.71743486973948,0.0005007682840199334
-8.677354709418838,0.0005369269666023359
-8.637274549098196,0.0005755116057377228
-8.597194388777556,0.0006166708555231571
-8.557114228456914,0.0006605614571765717
-8.517034068136272,0.0007073486088419342
-8.47695390781563,0.0007572063477144981
-8.43687374749499,0.0008103179446005766
-8.396793587174349,0.0008668763110054854
-8.356713426853707,0.0009270844188207361
-8.316633266533065,0.0009911557326573144
-8.276553106212425,0.0010593146548456653
-8.236472945891784,0.0011317969830950585
-8.196392785571142,0.0012088503807749706
-8.156312625250502,0.0012907348597493394
-8.11623246492986,0.0013777232756605096
-8.076152304609218,0.0014701018355237194
-8.036072144288577,0.0015681706174550487
-7.995991983967936,0.001672244102315435
-7.955911823647295,0.001782651717011206
-7.915831663326653,0.0018997383891470399
-7.875751503006012,0.0020238651126807767
-7.83567134268537,0.0021554095241807115
-7.7955911823647295,0.00229476648923504
-7.755511022044089,0.0024423486985102093
-7.715430861723447,0.0025985872728995912
-7.675350701402806,0.002763932377146681
-7.635270541082164,0.0029388538412677355
-7.595190380761523,0.0031238417890371408
-7.5551102204408815,0.003319407272735791
-7.515030060120241,0.0035260829132970867
-7.474949899799599,0.003744423544918443
-7.434869739478958,0.003975006863136982
-7.394789579158316,0.004218434075297855
-7.354709418837675,0.004475330552271329
-7.3146292585170345,0.004746346480201459
-7.274549098196393,0.00503215751099422
-7.234468937875752,0.005333465410177
-7.19438877755511,0.0056509987006845945
-7.154308617234469,0.00598551330104861
-7.114228456913827,0.0063377931563892796
-7.074148296593187,0.006708650860529102
-7.034068136272545,0.00709892826746922
-6.993987975951904,0.007509497090389652
-6.953907815631262,0.007941259486255835
-6.913827655310621,0.008395148624035224
-6.87374749498998,0.008872129234449867
-6.833667334669339,0.009373198139113928
-6.793587174348698,0.009899384756829572
-6.753507014028056,0.010451751584740647
-6.713426853707415,0.011031394651971074
-6.673346693386773,0.01163944394330541
-6.6332665330661325,0.01227706379040086
-6.593186372745491,0.012945453227956191
-6.55310621242485,0.013645846312200803
-6.513026052104208,0.014379512399010138
-6.472945891783567,0.015147756378898982
-6.432865731462926,0.01595191886609545
-6.3927855711422845,0.01679337633885274
-6.352705410821644,0.01767354122811647
-6.312625250501002,0.018593861951631405
-6.272545090180361,0.019555822890541828
-6.232464929859719,0.020560944305518924
-6.192384769539078,0.021610782189432205
-6.152304609218437,0.022706928053573848
-6.112224448897796,0.02385100864444354
-6.072144288577154,0.025044685588109013
-6.032064128256513,0.026289654959170985
-5.991983967935872,0.027587646771386688
-5.95190380761523,0.02894042438703717
-5.9118236472945895,0.030349783842166054
-5.871743486973948,0.03181755308486955
-5.831663326653307,0.033345591123877194
-5.791583166332665,0.034935787084737026
-5.751503006012024,0.0365900591709987
-5.7114228456913825,0.03831035352788322
-5.671342685370742,0.040098643006030575
-5.6312625250501,0.041956925823033925
-5.591182364729459,0.043887224120593246
-5.551102204408818,0.04589158241526378
-5.511022044088176,0.04797206594092121
-5.470941883767535,0.050130758881230496
-5.430861723446894,0.052369762490579314
-5.390781563126253,0.0546911931021218
-5.350701402805611,0.05709718002177912
-5.31062124248497,0.059589863307250995
-5.270541082164328,0.062171391431317745
-5.2304609218436875,0.06484391882894236
-5.190380761523046,0.06760960332793187
-5.150300601202405,0.07047060346317052
-5.110220440881764,0.07342907567470792
-5.070140280561122,0.0764871713902619
-5.030060120240481,0.07964703399298638
-4.98997995991984,0.08291079567565421
-4.949899799599199,0.08628057418271044
-4.909819639278557,0.0897584694419743
-4.869739478957916,0.09334656008808856
-4.829659318637274,0.0970468998801551
-4.789579158316633,0.10086151401633014
-4.749498997995992,0.10479239534850733
-4.709418837675351,0.10884150050056289
-4.669338677354709,0.11301074589400352
-4.629258517034068,0.11730200368521078
-4.589178356713427,0.12171709761885115
-4.5490981963927855,0.1262577988023792
-4.509018036072145,0.13092582140693726
-4.468937875751503,0.13572281830032024
-4.428857715430862,0.1406503766180421
-4.38877755511022,0.14571001327890987
-4.348697394789579,0.15090317045186757
-4.3086172344689375,0.1562312109812387
-4.268537074148297,0.16169541377783989
-4.228456913827655,0.1672969691837922
-4.188376753507014,0.17303697431918733
-4.148296593186373,0.17891642841909988
-4.108216432865731,0.1849362281697498
-4.0681362725450905,0.19109716305292648
-4.028056112224449,0.19739991070808086
-3.987975951903808,0.20384503232176282
-3.9478957915831665,0.21043296805434997
-3.907815631262525,0.21716403251425254
-3.867735470941884,0.22403841029000854
-3.8276553106212425,0.23105615155088796
-3.787575150300601,0.23821716772680862
-3.74749498997996,0.24552122727853076
-3.7074148296593186,0.2529679515692359
-3.6673346693386772,0.26055681084870913
-3.627254509018036,0.2682871203614332
-3.5871743486973946,0.2761580365899676
-3.5470941883767537,0.28416855364501314
-3.5070140280561124,0.2923174998135771
-3.466933867735471,0.3006035342766216
-3.4268537074148298,0.3090251440075296
-3.3867735470941884,0.3175806408626338
-3.346693386773547,0.32626815887493715
-3.306613226452906,0.3350856517620058
-3.2665330661322645,0.3440308906588298
-3.226452905811623,0.3531014620862343
-3.186372745490982,0.362294766165173
-3.1462925851703405,0.37160801508695307
-3.1062124248496996,0.3810382318491267
-3.0661322645290583,0.39058224926643026
-3.026052104208417,0.4002367092657709
-2.9859719438877756,0.4099980624738467
-2.9458917835671343,0.41986256810552863
-2.905811623246493,0.4298262941606586
-2.8657314629258517,0.43988511793639873
-2.8256513026052104,0.4500347268617247
-2.785571142284569,0.4602706196600791
-2.7454909819639277,0.47058810784559607
-2.7054108216432864,0.48098231755767695
